x_1 Coordinate,x_2 Coordinate,Threat Intensity,Threat Gradient x_1,Threat Gradient x_2,Value
-1,-1,3.64518357686816,-2.06422291015929,-2.50358668983295,106.346502137784
-0.916666666666667,-1,3.45952003856172,-2.41836798420771,-2.16610537027018,103.008368271249
-0.833333333333333,-1,3.24803226298309,-2.66968187668066,-1.80600472269532,99.7603360082661
-0.75,-1,3.01965865908979,-2.80929860077346,-1.43948303985542,96.7406773491763
-0.666666666666667,-1,2.78383991973598,-2.83479336096333,-1.08281070734084,93.9568374294403
-0.583333333333333,-1,2.54998912508297,-2.74992234780287,-0.750916415317882,91.4068483043573
-0.5,-1,2.32699603134802,-2.56404977939524,-0.456085612076507,89.0798522730093
-0.416666666666667,-1,2.12278660193808,-2.29138808205631,-0.206892473735332,86.9570656710712
-0.333333333333333,-1,1.94395090337558,-1.95010117131866,-0.00743333223021114,85.0131147676956
-0.25,-1,1.7954516263444,-1.56123295086532,0.143103992727278,83.2176631413512
-0.166666666666667,-1,1.68043090318074,-1.14737374024474,0.250501651718049,81.5372322381705
-0.0833333333333334,-1,1.60013977387656,-0.731011987250052,0.325149187948481,79.9370924642939
0,-1,1.55401482525012,-0.33264966833797,0.381186237688058,78.3830776390438
0.0833333333333333,-1,1.5399132902882,0.0310543333250202,0.435103203565657,76.8431643487556
0.166666666666667,-1,1.55448974586964,0.348698188016705,0.503835565560973,75.5031615631716
0.25,-1,1.5936612763813,0.614680344986263,0.602521739315498,74.6576811782138
0.333333333333333,-1,1.65307755463916,0.828623682874352,0.742239491028895,74.2865527936401
0.416666666666667,-1,1.72850325879924,0.993770731307975,0.928132442632212,74.3199805004367
0.5,-1,1.81604168525184,1.11481026374687,1.15833340172999,74.6447444502749
0.583333333333333,-1,1.91217681220987,1.19582911671741,1.4239653921434,75.1139172422357
0.666666666666667,-1,2.0136698503064,1.23905464676239,1.71028061294547,75.5593927874784
0.75,-1,2.11739231896393,1.24475167034288,1.99874630010788,75.8065996598532
0.833333333333333,-1,2.22019172479658,1.21218204774989,2.26968103396818,75.6905392951813
0.916666666666667,-1,2.31886211723005,1.14112155763655,2.5049437949646,75.0718045120838
1,-1,2.41024068277435,1.03323606831673,2.69020109605824,73.850717564584
-1,-0.916666666666667,3.4340528725116,-1.7371883635839,-2.54858021842699,102.912449265272
-0.916666666666667,-0.916666666666667,3.27688569833349,-2.0602032093255,-2.20267178168441,100.470059947102
-0.833333333333333,-0.916666666666667,3.09591919629468,-2.29622673467729,-1.83031547978394,98.0064990026157
-0.75,-0.916666666666667,2.89872639700699,-2.43735758249377,-1.4480666239495,95.1077726056087
-0.666666666666667,-0.916666666666667,2.693357530374,-2.48060993578134,-1.07311592892936,92.4144150752347
-0.583333333333333,-0.916666666666667,2.48793817575721,-2.42766805440078,-0.721579529060978,89.9264768994775
-0.5,-0.916666666666667,2.29029313864259,-2.28451512659897,-0.406875369653381,87.6361837608349
-0.416666666666667,-0.916666666666667,2.10760379012964,-2.06099747669617,-0.138401848998537,85.5285799707053
-0.333333333333333,-0.916666666666667,1.94610423305868,-1.77031147404967,0.0793527839409558,83.5824757376466
-0.25,-0.916666666666667,1.81082506343916,-1.42834176290665,0.247219150995481,81.7716506742074
-0.166666666666667,-0.916666666666667,1.70540040733746,-1.05276374661203,0.371264575873487,80.0662502668699
-0.0833333333333334,-0.916666666666667,1.6319598355398,-0.661872798912588,0.462219021622867,78.4342904313301
0,-0.916666666666667,1.59112608257455,-0.273216092275175,0.534405241785385,76.8431643487556
0.0833333333333333,-0.916666666666667,1.58212803622837,0.0977579280131646,0.604187001921663,75.2610363125272
0.166666666666667,-0.916666666666667,1.60301647092007,0.438721609933057,0.688009797414457,73.9001450922515
0.25,-0.916666666666667,1.65094379592694,0.740868737555855,0.800210096425058,73.0067373822869
0.333333333333333,-0.916666666666667,1.72244964670982,0.998561921625996,0.950881693120231,72.5641031469303
0.416666666666667,-0.916666666666667,1.81369242318302,1.20835835260242,1.14416282167458,72.5062880772536
0.5,-0.916666666666667,1.92058781905422,1.36780430555834,1.37729979684633,72.7241566312206
0.583333333333333,-0.916666666666667,2.03885383050529,1.47451482103724,1.64073262285123,73.0750634117304
0.666666666666667,-0.916666666666667,2.16400304872552,1.52596531267841,1.91925431850288,73.3953897387529
0.75,-0.916666666666667,2.29134900658605,1.520130199181,2.19407121567006,73.5152506532671
0.833333333333333,-0.916666666666667,2.41609077287635,1.4567252714659,2.44540173898313,73.274448522305
0.916666666666667,-0.916666666666667,2.53350767685216,1.33851262516456,2.65514908150686,72.5382968352316
1,-0.916666666666667,2.63924628078292,1.17204875464907,2.80919081909259,71.211471283801
-1,-0.833333333333333,3.22379883248084,-1.40779534421194,-2.46615649312623,99.6886504327911
-0.916666666666667,-0.833333333333333,3.09545772264522,-1.69593047904248,-2.12253515050738,97.3746022244571
-0.833333333333333,-0.833333333333333,2.94566733543244,-1.91273442362796,-1.74840131280369,95.2972851105038
-0.75,-0.833333333333333,2.78061953088393,-2.05207065027548,-1.36026720867957,93.4891812553191
-0.666666666666667,-0.833333333333333,2.60690132025413,-2.11089892971197,-0.976144232834075,90.9084499443358
-0.583333333333333,-0.833333333333333,2.43124962140083,-2.08895759942158,-0.613422659207652,88.477200322935
-0.5,-0.833333333333333,2.26032580856398,-1.98863270426224,-0.286800283085009,86.216874514371
-0.416666666666667,-0.833333333333333,2.1004950593869,-1.81497629638625,-0.00661505051491318,84.1163794549841
-0.333333333333333,-0.833333333333333,1.95760233153902,-1.57574641789602,0.222208394283618,82.1587771234451
-0.25,-0.833333333333333,1.83674892386553,-1.28131180739919,0.400532578661017,80.3220281995795
-0.166666666666667,-0.833333333333333,1.74208594787895,-0.944294413390723,0.534734193317044,78.5799422517006
-0.0833333333333334,-0.833333333333333,1.67664889753446,-0.578905488137371,0.635860626294948,76.9032933541661
0,-0.833333333333333,1.64225704163893,-0.200047679848914,0.718301431593704,75.2610363125272
0.0833333333333333,-0.833333333333333,1.63949100413813,0.177631971440939,0.798066298018019,73.6215453083891
0.166666666666667,-0.833333333333333,1.66774386663065,0.540497138675944,0.890790487198756,72.2324012256208
0.25,-0.833333333333333,1.72532189042211,0.87628847271759,1.00964780032593,71.2814154918648
0.333333333333333,-0.833333333333333,1.80955941455644,1.17405400885882,1.16342202328332,70.7545437323738
0.416666666666667,-0.833333333333333,1.91691603242193,1.42380308801582,1.35503503387304,70.5893720448317
0.5,-0.833333333333333,2.04304426152468,1.61621280493169,1.58081679836135,70.681112369696
0.583333333333333,-0.833333333333333,2.18284584134473,1.7427524530921,1.83071069354264,70.8922175703856
0.666666666666667,-0.833333333333333,2.33056118843469,1.79644722496684,2.08944803654059,71.0648285503182
0.75,-0.833333333333333,2.47994507259527,1.77321403379347,2.33853735268816,71.0353055806718
0.833333333333333,-0.833333333333333,2.62456404146908,1.6733849257681,2.55874888437893,70.6498844808359
0.916666666666667,-0.833333333333333,2.75821046179741,1.50283288973139,2.73267836384434,69.7800863734342
1,-0.833333333333333,2.87537841677542,1.27313824886222,2.84696886503495,68.3360928670256
-1,-0.75,3.02526505701732,-1.08825099012706,-2.25061689092234,96.6633853757738
-0.916666666666667,-0.75,2.92506029492561,-1.33765437922646,-1.92371991422169,94.4495419295315
-0.833333333333333,-0.75,2.8061166668168,-1.53056087276333,-1.56155888003826,92.491168443687
-0.75,-0.75,2.67326739764945,-1.66380997341835,-1.18004830010618,90.8159138576697
-0.666666666666667,-0.75,2.53157106613681,-1.73511536651865,-0.797928424034344,89.3382581889782
-0.583333333333333,-0.75,2.38626272341277,-1.74254383053314,-0.434074235118143,87.0697576516
-0.5,-0.75,2.24272267957629,-1.68468097863803,-0.104795394471591,84.8270349720237
-0.416666666666667,-0.75,2.10641150123484,-1.56128817002155,0.17831731536444,82.7206234707889
-0.333333333333333,-0.75,1.98274178937817,-1.37412690414505,0.409680706372151,80.7378816814107
-0.25,-0.75,1.87688479784511,-1.12763465383106,0.590066805047518,78.8609968835656
-0.166666666666667,-0.75,1.79353310697837,-0.829235373583237,0.726105601084526,77.0674637765872
-0.0833333333333334,-0.75,1.73665351965505,-0.489211587693306,0.829122985898345,75.3308102569322
0,-0.75,1.7092649485431,-0.120211450532937,0.91351043975112,73.6215453083891
0.0833333333333333,-0.75,1.71326556660572,0.263427285129381,0.994809734382751,71.9082797417834
0.166666666666667,-0.75,1.74931652636352,0.646322451420644,1.08768605066225,70.4830846992573
0.25,-0.75,1.81677346487044,1.01251362359775,1.20397252429236,69.4646420269943
0.333333333333333,-0.75,1.91364967346931,1.34574885453507,1.35099292865286,68.8408940589045
0.416666666666667,-0.75,2.03660114610746,1.62976174998817,1.53038462700223,68.5527708987243
0.5,-0.75,2.18094250217876,1.84881505181127,1.73762377103484,68.5001698675172
0.583333333333333,-0.75,2.34072574280369,1.98875546587822,1.9623816199096,68.551491827582
0.666666666666667,-0.75,2.50892824321415,2.03863534801227,2.18971815113163,68.555900307104
0.75,-0.75,2.6777907125789,1.99266645815634,2.40197201572339,68.3575148680929
0.833333333333333,-0.75,2.8393156774028,1.85199777705476,2.58107226895987,67.8105688034331
0.916666666666667,-0.75,2.98588875707849,1.62568530248199,2.71091334422344,66.7941976163557
1,-0.75,3.11093462173207,1.33033056030167,2.7794221355447,65.2251582452936
-1,-0.666666666666667,2.84963549997962,-0.79514970451533,-1.90079354639123,93.8137498757941
-0.916666666666667,-0.666666666666667,2.77550312440714,-1.00150394938248,-1.60981396681406,91.6740388051244
-0.833333333333333,-0.666666666666667,2.6857795045151,-1.16444787359344,-1.27759502506666,89.8053889391719
-0.75,-0.666666666666667,2.58401627293515,-1.2856017193942,-0.918662098930678,88.2318975847346
-0.666666666666667,-0.666666666666667,2.47368790394908,-1.36469147236169,-0.552327045498746,86.8645702850291
-0.583333333333333,-0.666666666666667,2.3583938962393,-1.3986295084115,-0.199225821110183,85.5549248906032
-0.5,-0.666666666666667,2.24208238266693,-1.38205276977184,0.122241482316587,83.4623436159615
-0.416666666666667,-0.666666666666667,2.12918779125968,-1.30886981041884,0.398734466283512,81.3331558247018
-0.333333333333333,-0.666666666666667,2.02462166416514,-1.17417610558181,0.623600746959063,79.3085341605366
-0.25,-0.666666666666667,1.93360812748429,-0.97596247402405,0.797228072432765,77.3749260330523
-0.166666666666667,-0.666666666666667,1.86139634671148,-0.71625042785064,0.926306297624047,75.5135296863408
-0.0833333333333334,-0.666666666666667,1.81290379026882,-0.401533220028316,1.02231156956332,73.700625896072
0,-0.666666666666667,1.79234615428867,-0.0426098224997951,1.09954127861438,71.9082797417834
0.0833333333333333,-0.666666666666667,1.80289719052643,0.345973336384708,1.172985525694,70.1053825512569
0.166666666666667,-0.666666666666667,1.84640221966632,0.746636483899454,1.25626403674846,68.636682479591
0.25,-0.666666666666667,1.92315187286492,1.13948511668156,1.35981326814887,67.5414901541294
0.333333333333333,-0.666666666666667,2.03171543636359,1.50303785017072,1.48948283768666,66.8091786225409
0.416666666666667,-0.666666666666667,2.16883957485333,1.815123893816,1.64568255520412,66.3839313238709
0.5,-0.666666666666667,2.32943499436563,2.05418061337106,1.82319226801417,66.1707348731516
0.583333333333333,-0.666666666666667,2.50669111485064,2.20110560116837,2.011690610719,66.0448007127313
0.666666666666667,-0.666666666666667,2.69236438184771,2.24159549003895,2.19697224602378,65.8635359252563
0.75,-0.666666666666667,2.87726948571637,2.16860846913991,2.36271892006474,65.4802453823766
0.833333333333333,-0.666666666666667,3.05196273854785,1.98434338179316,2.49259189964692,64.7586060648852
0.916666666666667,-0.666666666666667,3.20755223447096,1.70106041940112,2.57234857150079,63.5866453818848
1,-0.666666666666667,3.33651792709496,1.34024479634358,2.59167303228529,61.8886403181986
-1,-0.583333333333333,2.70785482504823,-0.549920396285009,-1.42606815787159,91.1058950507459
-0.916666666666667,-0.583333333333333,2.65596403517179,-0.708087618104303,-1.19446984560301,89.0180747699526
-0.833333333333333,-0.583333333333333,2.59218614807726,-0.832940412825556,-0.914006595142247,87.2132027910946
-0.75,-0.583333333333333,2.51894358707092,-0.933438495294991,-0.596775106039349,85.7129539976636
-0.666666666666667,-0.583333333333333,2.43808863103162,-1.01316794584614,-0.262368783327993,84.4264816539975
-0.583333333333333,-0.583333333333333,2.35142885861362,-1.06874720445993,0.0665704136205036,83.2034960319896
-0.5,-0.583333333333333,2.26128652618008,-1.09083280073605,0.369024566863541,81.8915234992697
-0.416666666666667,-0.583333333333333,2.17090225923152,-1.06688310644243,0.629299021794649,79.8538189975066
-0.333333333333333,-0.583333333333333,2.08457767569355,-0.984554144623084,0.83911338954934,77.769241321813
-0.25,-0.583333333333333,2.00754178745077,-0.834762906399145,0.998007477080476,75.7616995343623
-0.166666666666667,-0.583333333333333,1.94559316742958,-0.613834425884097,1.11236657070126,73.8161063669327
-0.0833333333333334,-0.583333333333333,1.90460344034031,-0.324550251074185,1.19353896164096,71.9115029265923
0,-0.583333333333333,1.88997071041174,0.0237764729912993,1.25552370000228,70.0215322161806
0.0833333333333333,-0.583333333333333,1.90609393799021,0.415906436010349,1.31262277450563,68.1992886132667
0.166666666666667,-0.583333333333333,1.9559131527091,0.831646910705208,1.37734135840963,66.6807693268819
0.25,-0.583333333333333,2.04053743851077,1.24698399697487,1.45872017846442,65.5009527156186
0.333333333333333,-0.583333333333333,2.15897154085209,1.63534258490992,1.56121037628449,64.6502070816888
0.416666666666667,-0.583333333333333,2.30795566322602,1.96910449225838,1.68415122300081,64.0759756606449
0.5,-0.583333333333333,2.4819470309173,2.22157473108395,1.82187234837228,63.6887878422343
0.583333333333333,-0.583333333333333,2.67328517868172,2.36948823095098,1.96440040961448,63.3715155340496
0.666666666666667,-0.583333333333333,2.87258251659162,2.39590735985087,2.09869693862115,62.9909534086647
0.75,-0.583333333333333,3.06935822656248,2.29306042498401,2.21029164782758,62.4108871558141
0.833333333333333,-0.583333333333333,3.25288676803288,2.06444452040864,2.2851158643308,61.5057192968523
0.916666666666667,-0.583333333333333,3.4131731232817,1.72548601640705,2.31130074027099,60.1734722586031
1,-0.583333333333333,3.54191454594576,1.30227759160646,2.28069878245987,58.3467257722528
-1,-0.5,2.60946133048834,-0.37724144978446,-0.854426182077495,88.4964337202576
-0.916666666666667,-0.5,2.57394804090709,-0.481097742224845,-0.706976236590906,86.4441267290455
-0.833333333333333,-0.5,2.53095023247876,-0.557270080311856,-0.501376452662416,84.6822525586159
-0.75,-0.5,2.48200636961103,-0.625421982015606,-0.246120016123141,83.2309476280526
-0.666666666666667,-0.5,2.4273388034428,-0.695499225305429,0.0393804750394633,81.9991428505547
-0.583333333333333,-0.5,2.36679151858942,-0.765097144672389,0.330400449820401,80.8367045134002
-0.5,-0.5,2.30082635039303,-0.821044183820785,0.602900968403652,79.5906971488767
-0.416666666666667,-0.5,2.23127255086964,-0.843779105857889,0.838279620334603,78.1062311655224
-0.333333333333333,-0.5,2.16166410785034,-0.812692993273423,1.02603667141792,76.1717712794584
-0.25,-0.5,2.09714368487372,-0.710922557759863,1.16429303735268,74.0746275945846
-0.166666666666667,-0.5,2.04401565086766,-0.528719487598961,1.25860774630753,72.030611943717
-0.0833333333333334,-0.5,2.00907972753636,-0.265148492361345,1.31974947987814,70.0215322161806
0,-0.5,1.99887949151835,0.0716858321180069,1.36105860997859,68.0226527246623
0.0833333333333333,-0.5,2.01897355249004,0.465458569014343,1.3959006618439,66.1803150607767
0.166666666666667,-0.5,2.07329977813764,0.893043743678001,1.43554351365989,64.6074695487443
0.25,-0.5,2.16366969502579,1.32621772538708,1.48763749122689,63.3372830205928
0.333333333333333,-0.5,2.28941133356169,1.73353981174023,1.55536044584639,62.3607957481271
0.416666666666667,-0.5,2.44717726051691,2.0824910491541,1.6372115609145,61.628798400128
0.5,-0.5,2.63094498789058,2.34202418674783,1.72738989447123,61.0578428543437
0.583333333333333,-0.5,2.83224729337795,2.48557966982932,1.81666358985346,60.5392682406716
0.666666666666667,-0.5,3.04066625097552,2.49437453362438,1.89361155342032,59.9502871576892
0.75,-0.5,3.24459750841539,2.36046873774201,1.9460955734409,59.1662896473987
0.833333333333333,-0.5,3.4322410135004,2.08889578922853,1.96279939458761,58.0734782833519
0.916666666666667,-0.5,3.59271293424727,1.69813671208288,1.93465968572193,56.5807593243558
1,-0.5,3.71712107878106,1.21847349123678,1.85602058812617,54.6296046934718
-1,-0.416666666666667,2.56074777891239,-0.300662753705749,-0.239825925604542,85.9356859413452
-0.916666666666667,-0.416666666666667,2.53380002084485,-0.343359906052099,-0.196813550508024,83.9103267082006
-0.833333333333333,-0.416666666666667,2.50458592868417,-0.358108113771083,-0.0854493453704919,82.1776666299317
-0.75,-0.416666666666667,2.47410084534752,-0.379277591214366,0.0904275693641932,80.7568467827051
-0.666666666666667,-0.416666666666667,2.44097429972677,-0.426223163099415,0.312213691077945,79.5581685508279
-0.583333333333333,-0.416666666666667,2.40291968619649,-0.499178440466652,0.553358639434309,78.4337848272037
-0.5,-0.416666666666667,2.35828187713497,-0.581532411513086,0.78676526359156,77.2324152717417
-0.416666666666667,-0.416666666666667,2.30722392347833,-0.646259193027987,0.99066294505854,75.7990072420441
-0.333333333333333,-0.416666666666667,2.25230962520964,-0.663714836713503,1.15190502660489,74.0596858251395
-0.25,-0.416666666666667,2.19845632661775,-0.608560022435656,1.26664955327493,72.1193336659066
-0.166666666666667,-0.416666666666667,2.15238338210923,-0.464567794751414,1.33902596689022,70.0467168306133
-0.0833333333333334,-0.416666666666667,2.12174922772383,-0.22701092584545,1.3786277195996,67.9408476971717
0,-0.416666666666667,2.11417000540606,0.0970477593812635,1.39761871868935,65.9084827192562
0.0833333333333333,-0.416666666666667,2.13627287276763,0.489946111918549,1.40804804659824,64.044042188009
0.166666666666667,-0.416666666666667,2.19288349950764,0.925458977280291,1.41974151080517,62.4145860492366
0.25,-0.416666666666667,2.28639945718113,1.37121141561165,1.43893833773054,61.0508835634117
0.333333333333333,-0.416666666666667,2.41637123929487,1.79125413522661,1.46768928128118,59.9444245088323
0.416666666666667,-0.416666666666667,2.57930373935473,2.14881640425486,1.50393214972944,59.0494946607733
0.5,-0.416666666666667,2.7686972057497,2.40935461273728,1.54210598834772,58.289145648594
0.583333333333333,-0.416666666666667,2.97535488428982,2.54393443071863,1.57414422871143,57.5639133563818
0.666666666666667,-0.416666666666667,3.18797972531211,2.53274361129825,1.59068687606259,56.762307432377
0.75,-0.416666666666667,3.39405455849451,2.36823286911223,1.5823616207729,55.7722350889042
0.833333333333333,-0.416666666666667,3.58094935072356,2.05716919247112,1.54099802795296,54.4925289326284
0.916666666666667,-0.416666666666667,3.73713782607261,1.62088821592747,1.46065692858457,52.8436214982832
1,-0.416666666666667,3.85335444475292,1.09330436221762,1.33838056459217,50.7762502487188
-1,-0.333333333333333,2.56246680958982,-0.335628887319617,0.335733675498462,83.3732191317553
-0.916666666666667,-0.333333333333333,2.53497256979396,-0.310487940955806,0.266162054459818,81.3753541384067
-0.833333333333333,-0.333333333333333,2.51126676598015,-0.250304892974329,0.274369746670411,79.6663998639516
-0.75,-0.333333333333333,2.49221466890515,-0.208321195492678,0.361731110472485,78.2646321137999
-0.666666666666667,-0.333333333333333,2.47494695231718,-0.21655811176835,0.511187358658782,77.0832215985108
-0.583333333333333,-0.333333333333333,2.45491786980658,-0.279783736018979,0.695109211778178,75.9788669573971
-0.5,-0.333333333333333,2.42811706059884,-0.378585208442628,0.88393323522542,74.8042982111429
-0.416666666666667,-0.333333333333333,2.39278400017451,-0.478274093463593,1.05303379572859,73.4062232418695
